StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q29,Q1,Q10,Q17,Q17,Q19,Q21,Q26,Q27,Q28,Q18,Q22,Q23,Q24,Q26,Q27
2018-06-18 16:15:55,2018-06-18 16:16:45,Offline,73.94.152.127,100,0,True,2018-06-18 16:19:49,R_m94ijO3a66e8rpu,,,,,45.001293,-93.277969,,EN,DM,Minneapolis Park and Recreation Board,Minnehaha Parkway Regional Trail,24,June,15,2018,12:00-2:00 PM,Yes,,0,1,0,0,0,0
2018-06-18 16:14:21,2018-06-18 16:15:52,Offline,73.94.152.127,100,0,True,2018-06-18 16:19:50,R_iPkWmHbKQP2djDy,,,,,45.001291,-93.278008,,EN,DM,Minneapolis Park and Recreation Board,Minneapolis Chain of Lakes Regional Park,52,June,18,2018,2:00-4:00 PM,No,6/11/18 2 - 4 pm,0,0,11,0,0,0
2018-06-21 14:52:52,2018-06-21 14:53:43,Offline,73.94.152.127,100,0,True,2018-06-21 14:55:10,R_bwwN9szoKdDopUH,,,,,45.00127,-93.278116,,EN,DM,Minneapolis Park and Recreation Board,Above the Falls Regional Park,5,June,21,2018,8:00-10:00 AM,Yes,,24,5,0,0,0,0
2018-06-21 14:51:34,2018-06-21 14:52:49,Offline,73.94.152.127,100,0,True,2018-06-21 14:55:12,R_dTwjhic0dbjsMYc,,,,,45.00127,-93.278116,,EN,DM,Minneapolis Park and Recreation Board,Luce Line Regional Trail,1,June,20,2018,10:00-12:00 PM,Yes,,1,1,0,0,0,0
2018-06-21 14:50:28,2018-06-21 14:51:28,Offline,73.94.152.127,100,0,True,2018-06-21 14:55:13,R_hocEeGo7O4quC3p,,,,,45.00128,-93.277962,,EN,DM,Minneapolis Park and Recreation Board,Columbia Parkway Regional Trail,4,June,19,2018,6:00-8:00 PM,Yes,,0,4,0,0,0,0
2018-06-21 14:49:09,2018-06-21 14:50:25,Offline,73.94.152.127,100,0,True,2018-06-21 14:55:14,R_8Fzrm30RQ3eT63G,,,,,45.001256,-93.27812,,EN,DM,Minneapolis Park and Recreation Board,Ridgeway Parkway Regional Trail,2,June,19,2018,4:00-6:00 PM,Yes,,0,2,0,0,0,0
2018-06-25 09:51:31,2018-06-25 09:53:52,Offline,73.94.152.127,100,0,True,2018-06-25 09:54:07,R_9zQpqUMiBvTpQqf,,,,,45.001262,-93.27798,,EN,AA,Minneapolis Park and Recreation Board,Ridgeway Parkway Regional Trail,2,June,24,2018,4:00-6:00 PM,Yes,,0,4,0,0,0,0
2018-06-25 09:50:18,2018-06-25 09:51:28,Offline,73.94.152.127,100,0,True,2018-06-25 09:54:08,R_i9q5YGIZvPy41oO,,,,,45.001265,-93.277959,,EN,AA,Minneapolis Park and Recreation Board,Columbia Parkway Regional Trail,1,June,24,2018,2:00-4:00 PM,Yes,,3,5,0,0,0,0
2018-06-25 09:48:33,2018-06-25 09:50:15,Offline,73.94.152.127,100,0,True,2018-06-25 09:54:09,R_g8PsGzOr2C9Iv1Z,,,,,45.001262,-93.278,,EN,AA,Minneapolis Park and Recreation Board,St. Anthony Parkway Regional Trail,7,June,23,2018,4:00-6:00 PM,No,6/30/2018,5,3,0,0,0,0
2018-06-25 09:46:08,2018-06-25 09:48:29,Offline,73.94.152.127,100,0,True,2018-06-25 09:54:10,R_b9rr4G2ungMAGZp,,,,,45.001249,-93.278129,,EN,AA,Minneapolis Park and Recreation Board,North Mississippi Regional Park,4,June,23,2018,2:00-4:00 PM,No,6/30/2018,2,3,10,0,0,0
2018-06-25 09:43:59,2018-06-25 09:46:05,Offline,73.94.152.127,100,0,True,2018-06-25 09:54:12,R_nkp5iS51tylpIGq,,,,,45.001281,-93.278015,,EN,AA,Minneapolis Park and Recreation Board,Luce Line Regional Trail,5,June,23,2018,8:00-10:00 AM,Yes,,1,6,0,0,0,0
2018-06-25 09:41:53,2018-06-25 09:43:54,Offline,73.94.152.127,100,0,True,2018-06-25 09:54:13,R_7Q5XD2w2Io4NwN4,,,,,45.001281,-93.278018,,EN,AA,Minneapolis Park and Recreation Board,Central Mississippi Riverfront Regional Park,1,June,22,2018,4:00-6:00 PM,No,6/15/2018,9,43,0,0,0,0
2018-06-25 09:39:52,2018-06-25 09:41:50,Offline,73.94.152.127,100,0,True,2018-06-25 09:54:14,R_1aGjAv23MRSMSt0,,,,,45.001282,-93.278022,,EN,AA,Minneapolis Park and Recreation Board,Minneapolis Chain of Lakes Regional Park,56,June,22,2018,12:00-2:00 PM,Yes,,140,44,0,0,0,0
2018-06-25 09:38:46,2018-06-25 09:39:50,Offline,73.94.152.127,100,0,True,2018-06-25 09:54:16,R_8FEVZr16czr2lJf,,,,,45.001286,-93.277996,,EN,AA,Minneapolis Park and Recreation Board,Central Mississippi Riverfront Regional Park,19,June,21,2018,6:00-8:00 PM,Yes,,1,56,0,0,0,0
2018-06-25 09:37:09,2018-06-25 09:38:43,Offline,73.94.152.127,100,0,True,2018-06-25 09:54:17,R_627l9VzgpbN1JLm,,,,,45.001295,-93.277962,,EN,AA,Minneapolis Park and Recreation Board,Shingle Creek Regional Trail,2,June,20,2018,2:00-4:00 PM,Yes,,10,8,0,0,0,0
2018-06-25 09:35:44,2018-06-25 09:37:07,Offline,73.94.152.127,100,0,True,2018-06-25 09:54:18,R_04rXOfiCijTi9kZ,,,,,45.001301,-93.277927,,EN,AA,Minneapolis Park and Recreation Board,North Mississippi Regional Park,7,June,20,2018,12:00-2:00 PM,Yes,,2,0,13,0,0,0
2018-06-25 09:34:10,2018-06-25 09:35:41,Offline,73.94.152.127,100,0,True,2018-06-25 09:54:19,R_jHUNEbX76jiJ0TH,,,,,45.00128,-93.278018,,EN,AA,Minneapolis Park and Recreation Board,Kenilworth Regional Trail,4,June,19,2018,4:00-6:00 PM,No,6/12/2018,121,25,0,0,0,0
2018-06-25 09:32:45,2018-06-25 09:34:04,Offline,73.94.152.127,100,0,True,2018-06-25 09:54:21,R_0EaQVA7OERV2Tuv,,,,,45.001276,-93.278135,,EN,AA,Minneapolis Park and Recreation Board,Kenilworth Regional Trail,3,June,18,2018,2:00-4:00 PM,Yes,,7,4,0,0,0,0
2018-06-25 09:31:32,2018-06-25 09:32:41,Offline,73.94.152.127,100,0,True,2018-06-25 09:54:22,R_lESyAAiVkb0aeHV,,,,,45.001277,-93.278139,,EN,AA,Minneapolis Park and Recreation Board,Cedar Lake Regional Trail,11,June,18,2018,12:00-2:00 PM,Yes,,7,10,0,0,0,0
2018-06-25 11:24:28,2018-06-25 11:25:28,Offline,73.94.152.127,100,0,True,2018-06-25 11:25:37,R_5vxWYOjgN0zhvi0,,,,,45.001272,-93.277984,,EN,DM,Minneapolis Park and Recreation Board,Cedar Lake Regional Trail,3,June,24,2018,6:00-8:00 PM,Yes,,25,2,0,0,0,0
2018-06-25 11:23:02,2018-06-25 11:24:25,Offline,73.94.152.127,100,0,True,2018-06-25 11:25:39,R_5WVFKm48nTgV8WX,,,,,45.001248,-93.2779,,EN,DM,Minneapolis Park and Recreation Board,Mississippi Gorge Regional Park,8,June,23,2018,6:00-8:00 PM,Yes,,182,15,5,0,0,0
2018-06-25 11:21:21,2018-06-25 11:23:00,Offline,73.94.152.127,100,0,True,2018-06-25 11:25:41,R_hN6vHZXOHerIeBt,,,,,45.001286,-93.277931,,EN,DM,Minneapolis Park and Recreation Board,Minnehaha Regional Park,15,June,23,2018,4:00-6:00 PM,Yes,,102,75,15,0,0,0
2018-06-25 11:20:32,2018-06-25 11:21:18,Offline,73.94.152.127,100,0,True,2018-06-25 11:25:44,R_6Yzrej60FW7IUJP,,,,,45.001281,-93.277963,,EN,DM,Minneapolis Park and Recreation Board,Above the Falls Regional Park,2,June,23,2018,8:00-10:00 AM,Yes,,7,5,0,0,0,0
2018-06-25 11:19:09,2018-06-25 11:20:29,Offline,73.94.152.127,100,0,True,2018-06-25 11:25:46,R_8uSn6WwFa0E8hhX,,,,,45.001295,-93.277914,,EN,DM,Minneapolis Park and Recreation Board,Nokomis-Hiawatha Regional Park,7,June,22,2018,6:00-8:00 PM,Yes,,41,5,17,0,0,0
2018-06-28 13:15:13,2018-06-28 13:16:19,Offline,73.94.152.127,100,0,True,2018-06-28 13:20:07,R_aHn55sLSGyuuIac,,,,,44.984298706055,-93.265403747559,,EN,AA,Minneapolis Park and Recreation Board,Kenilworth Regional Trail,4,June,28,2018,10:00-12:00 PM,Yes,,77,22,0,0,0,0
2018-06-28 13:13:59,2018-06-28 13:15:10,Offline,73.94.152.127,100,0,True,2018-06-28 13:20:09,R_3U5sW4KHkdKtWzp,,,,,44.984298706055,-93.265403747559,,EN,AA,Minneapolis Park and Recreation Board,Cedar Lake Regional Trail,3,June,28,2018,8:00-10:00 AM,Yes,,15,3,0,0,0,0
2018-06-28 13:13:09,2018-06-28 13:13:56,Offline,73.94.152.127,100,0,True,2018-06-28 13:20:10,R_mGUZXE0FB262nxV,,,,,44.984298706055,-93.265403747559,,EN,AA,Minneapolis Park and Recreation Board,Cedar Lake Regional Trail,3,June,27,2018,12:00-2:00 PM,Yes,,2,2,0,0,0,0
2018-06-28 13:06:22,2018-06-28 13:13:05,Offline,73.94.152.127,100,0,True,2018-06-28 13:20:11,R_al8qTla5adHZjfP,,,,,44.984298706055,-93.265403747559,,EN,AA,Minneapolis Park and Recreation Board,Kenilworth Regional Trail,2,June,27,2018,10:00-12:00 PM,Yes,,59,13,0,0,0,0
2018-07-02 10:25:12,2018-07-02 10:26:54,Offline,73.94.152.127,100,0,True,2018-07-02 10:28:46,R_ftYp0Te9ytzYPaV,,,,,45.0012,-93.27824,,EN,AA,Minneapolis Park and Recreation Board,Victory (Wirth) Memorial Parkway Regional Trail,1,July,1,2018,4:00-6:00 PM,No,6/24/2018,27,9,0,0,0,0
2018-07-02 10:23:59,2018-07-02 10:25:07,Offline,73.94.152.127,100,0,True,2018-07-02 10:28:47,R_5tte6F58Sv9NtqQ,,,,,45.001226,-93.278057,,EN,AA,Minneapolis Park and Recreation Board,Northeast Diagonal Regional Trail,5,June,30,2018,6:00-8:00 PM,Yes,,8,6,0,0,0,0
2018-07-02 10:22:49,2018-07-02 10:23:56,Offline,73.94.152.127,100,0,True,2018-07-02 10:28:48,R_jGlOKAbVh0edkH2,,,,,45.001201,-93.278238,,EN,AA,Minneapolis Park and Recreation Board,Above the Falls Regional Park,11,June,30,2018,4:00-6:00 PM,Yes,,21,13,0,0,0,0
2018-07-02 10:20:57,2018-07-02 10:22:46,Offline,73.94.152.127,100,0,True,2018-07-02 10:28:49,R_n77Pk8edV8xYxMx,,,,,45.001199,-93.278246,,EN,AA,Minneapolis Park and Recreation Board,Victory (Wirth) Memorial Parkway Regional Trail,1,June,30,2018,2:00-4:00 PM,No,6/23/2018,22,7,0,0,0,0
2018-07-02 10:45:42,2018-07-02 10:47:12,Offline,73.94.152.127,100,0,True,2018-07-02 10:48:38,R_8hL0l5mgFealrxp,,,,,45.001262,-93.277906,,EN,DM,Minneapolis Park and Recreation Board,Luce Line Regional Trail,9,June,30,2018,8:00-10:00 AM,Yes,,4,7,0,0,0,0
2018-07-02 10:44:27,2018-07-02 10:45:39,Offline,73.94.152.127,100,0,True,2018-07-02 10:48:39,R_7wW3ShJfNhUUlF8,,,,,45.001215,-93.278015,,EN,DM,Minneapolis Park and Recreation Board,Cedar Lake Regional Trail,3,June,30,2018,10:00-12:00 PM,Yes,,35,4,0,0,0,0
2018-07-02 10:42:22,2018-07-02 10:44:25,Offline,73.94.152.127,100,0,True,2018-07-02 10:48:40,R_hxAo4kmg1YttcCs,,,,,45.001227,-93.278047,,EN,DM,Minneapolis Park and Recreation Board,Theodore Wirth Regional Park,7,June,30,2018,12:00-2:00 PM,Yes,,17,3,16,0,0,0
2018-07-02 10:39:53,2018-07-02 10:42:19,Offline,73.94.152.127,100,0,True,2018-07-02 10:48:43,R_21635x4J7afX1bi,,,,,45.00123,-93.27803,,EN,DM,Minneapolis Park and Recreation Board,St. Anthony Parkway Regional Trail,10,June,28,2018,10:00-12:00 PM,Yes,,6,5,0,0,0,0
2018-07-02 10:38:31,2018-07-02 10:39:50,Offline,73.94.152.127,100,0,True,2018-07-02 10:48:44,R_5KWzMIbneiYJJ9C,,,,,45.00123,-93.27803,,EN,DM,Minneapolis Park and Recreation Board,Northeast Diagonal Regional Trail,6,June,28,2018,12:00-2:00 PM,Yes,,5,1,0,0,0,0
2018-07-02 10:36:51,2018-07-02 10:38:29,Offline,73.94.152.127,100,0,True,2018-07-02 10:48:45,R_c2L2jMMrcmYrRTb,,,,,45.00123,-93.27803,,EN,DM,Minneapolis Park and Recreation Board,Theodore Wirth Regional Park,5,June,27,2018,2:00-4:00 PM,Yes,,8,13,0,0,0,0
2018-07-02 10:35:51,2018-07-02 10:36:48,Offline,73.94.152.127,100,0,True,2018-07-02 10:48:47,R_kFSildkPd5b5cJX,,,,,45.0012,-93.27824,,EN,DM,Minneapolis Park and Recreation Board,Victory (Wirth) Memorial Parkway Regional Trail,11,June,27,2018,4:00-6:00 PM,Yes,,8,4,0,0,0,0
2018-07-02 10:33:30,2018-07-02 10:35:43,Offline,73.94.152.127,100,0,True,2018-07-02 10:48:48,R_o2gG2C3ANTKo4dM,,,,,45.001325,-93.277831,,EN,DM,Minneapolis Park and Recreation Board,Northeast Diagonal Regional Trail,1,June,26,2018,12:00-2:00 PM,Yes,,7,13,0,0,0,0
2018-07-02 10:32:12,2018-07-02 10:33:27,Offline,73.94.152.127,100,0,True,2018-07-02 10:48:49,R_az3yEP4j6WDMuR3,,,,,45.001224,-93.278064,,EN,DM,Minneapolis Park and Recreation Board,St. Anthony Parkway Regional Trail,7,June,26,2018,2:00-4:00 PM,Yes,,2,10,0,0,0,0
2018-07-03 10:34:47,2018-07-03 10:35:54,Offline,73.94.152.127,100,0,True,2018-07-03 10:38:09,R_fXY3zmbbtk6bRgB,,,,,44.984298706055,-93.265403747559,,EN,AA,Minneapolis Park and Recreation Board,Mississippi Gorge Regional Park,21,July,2,2018,4:00-6:00 PM,Yes,,16,10,4,0,0,0
2018-07-03 10:33:27,2018-07-03 10:34:44,Offline,73.94.152.127,100,0,True,2018-07-03 10:38:10,R_iFWsfYZFOQQTEaH,,,,,44.984298706055,-93.265403747559,,EN,AA,Minneapolis Park and Recreation Board,Minnehaha Regional Park,5,July,2,2018,2:00-4:00 PM,Yes,,8,45,8,0,0,0
2018-07-05 09:26:38,2018-07-05 09:27:22,Offline,73.94.152.127,100,0,True,2018-07-05 09:27:28,R_3L0tQI3Me976B2m,,,,,45.001225,-93.278039,,EN,DM,Minneapolis Park and Recreation Board,Nokomis-Hiawatha Regional Park,20,July,4,2018,6:00-8:00 PM,Yes,,0,0,14,0,0,0
2018-07-05 09:17:32,2018-07-05 09:26:36,Offline,73.94.152.127,100,0,True,2018-07-05 09:27:29,R_8yedD5bIBnHgi56,,,,,45.001225,-93.278047,,EN,DM,Minneapolis Park and Recreation Board,Victory (Wirth) Memorial Parkway Regional Trail,12,July,3,2018,4:00-6:00 PM,Yes,,6,8,0,0,0,0
2018-07-05 09:15:46,2018-07-05 09:17:29,Offline,73.94.152.127,100,0,True,2018-07-05 09:27:30,R_odwe9voje8MNVLF,,,,,45.001222,-93.278068,,EN,DM,Minneapolis Park and Recreation Board,Theodore Wirth Regional Park,10,July,3,2018,2:00-4:00 PM,Yes,,0,0,5,0,0,0
2018-07-05 09:14:35,2018-07-05 09:15:44,Offline,73.94.152.127,100,0,True,2018-07-05 09:27:31,R_mk369zuMmVJ78CH,,,,,45.001205,-93.278236,,EN,DM,Minneapolis Park and Recreation Board,Shingle Creek Regional Trail,6,July,3,2018,10:00-12:00 PM,Yes,,4,1,0,0,0,0
2018-07-05 09:13:39,2018-07-05 09:14:32,Offline,73.94.152.127,100,0,True,2018-07-05 09:27:32,R_eiEkCemTia3dOBy,,,,,45.001223,-93.278058,,EN,DM,Minneapolis Park and Recreation Board,North Mississippi Regional Park,11,July,3,2018,8:00-10:00 AM,Yes,,4,1,0,0,0,0
2018-07-05 09:12:07,2018-07-05 09:13:37,Offline,73.94.152.127,100,0,True,2018-07-05 09:27:33,R_ezVvrAMQGWBrZTB,,,,,45.001225,-93.27805,,EN,DM,Minneapolis Park and Recreation Board,Columbia Parkway Regional Trail,6,July,2,2018,2:00-4:00 PM,Yes,,2,2,0,0,0,0
2018-07-05 09:39:29,2018-07-05 09:43:24,Offline,73.94.152.127,100,0,True,2018-07-05 09:50:47,R_c1NFVg94iXTL4rR,,,,,44.984298706055,-93.265403747559,,EN,AA,Minneapolis Park and Recreation Board,Minnehaha Parkway Regional Trail,19,July,4,2018,2:00-4:00 PM,Yes,,46,11,0,0,0,0
2018-07-05 09:38:37,2018-07-05 09:39:26,Offline,73.94.152.127,100,0,True,2018-07-05 09:50:48,R_kjomDMChpNw1ziU,,,,,44.984298706055,-93.265403747559,,EN,AA,Minneapolis Park and Recreation Board,Kenilworth Regional Trail,1,July,4,2018,10:00-12:00 PM,Yes,,71,10,0,0,0,0
2018-07-05 09:37:33,2018-07-05 09:38:34,Offline,73.94.152.127,100,0,True,2018-07-05 09:50:49,R_ekZHrWnyrI2SjjL,,,,,44.984298706055,-93.265403747559,,EN,AA,Minneapolis Park and Recreation Board,Cedar Lake Regional Trail,5,July,4,2018,8:00-10:00 AM,Yes,,28,9,0,0,0,0
2018-07-05 12:25:42,2018-07-05 12:28:41,Offline,73.94.152.127,100,0,True,2018-07-05 12:29:03,R_4FTFM5YpNdhrtiJ,,,,,45.001222,-93.278073,,EN,VDZ,Minneapolis Park and Recreation Board,Above the Falls Regional Park,8,July,4,2018,12:00-2:00 PM,Yes,,39,29,0,0,0,0
2018-07-05 12:29:42,2018-07-05 12:31:32,Offline,73.94.152.127,100,0,True,2018-07-05 12:31:42,R_oW5F2BOqyXwxfOY,,,,,45.001253,-93.277915,,EN,VDZ,Minneapolis Park and Recreation Board,North Mississippi Regional Park,4,July,4,2018,4:00-6:00 PM,Yes,,0,7,7,0,0,0
2018-07-05 12:31:46,2018-07-05 12:32:58,Offline,73.94.152.127,100,0,True,2018-07-05 12:33:04,R_1gSg8l4bSfPfTC7,,,,,45.00122,-93.278086,,EN,VDZ,Minneapolis Park and Recreation Board,Shingle Creek Regional Trail,3,July,4,2018,6:00-8:00 PM,Yes,,3,7,0,0,0,0
2018-07-09 09:38:05,2018-07-09 09:39:31,Offline,73.94.152.127,100,0,True,2018-07-09 09:40:48,R_mzLFg2Rpw1HfewT,,,,,44.984298706055,-93.265403747559,,EN,AA,Minneapolis Park and Recreation Board,Minnehaha Parkway Regional Trail,11,July,8,2018,10:00-12:00 PM,Yes,,17,11,0,0,0,0
2018-07-09 09:36:35,2018-07-09 09:38:01,Offline,73.94.152.127,100,0,True,2018-07-09 09:40:49,R_jUDEvsOg96v4H7p,,,,,44.984298706055,-93.265403747559,,EN,AA,Minneapolis Park and Recreation Board,Shingle Creek Regional Trail,2,July,7,2018,4:00-6:00 PM,No,6/30/2018,19,8,0,0,0,0
2018-07-09 12:45:53,2018-07-09 12:46:53,Offline,73.94.152.127,100,0,True,2018-07-09 12:47:59,R_dNqWuRoMU0Mcb2D,,,,,45.001222,-93.278067,,EN,VDZ,Minneapolis Park and Recreation Board,Mississippi Gorge Regional Park,20,July,7,2018,12:00-2:00 PM,Yes,,23,11,2,0,0,0
2018-07-09 12:43:47,2018-07-09 12:45:39,Offline,73.94.152.127,100,0,True,2018-07-09 12:48:01,R_6eoixkSs56OEjpa,,,,,45.001228,-93.278012,,EN,VDZ,Minneapolis Park and Recreation Board,Minnehaha Parkway Regional Trail,1,July,7,2018,2:00-4:00 PM,No,6/30/18 2-4pm,175,9,0,0,0,0
2018-07-09 12:41:10,2018-07-09 12:43:31,Offline,73.94.152.127,100,0,True,2018-07-09 12:48:08,R_3YV9cgbnvZyADFX,,,,,45.00123,-93.277997,,EN,VDZ,Minneapolis Park and Recreation Board,Minnehaha Parkway Regional Trail,37,July,7,2018,4:00-6:00 PM,Yes,,18,5,0,0,0,0
2018-07-10 08:37:26,2018-07-10 08:38:12,IP Address,208.87.233.201,100,46,True,2018-07-10 08:38:13,R_27wmVppp2cO9PWr,,,,,34.054397583008,-118.2440032959,anonymous,EN,ara,Minneapolis Park and Recreation Board,Nokomis-Hiawatha Regional Park,17,June,30,2018,4:00-6:00 PM,Yes,,0,0,42,0,0,0
2018-07-10 08:38:17,2018-07-10 08:39:57,IP Address,208.87.233.201,100,100,True,2018-07-10 08:39:58,R_w5bBSJlwy73m40N,,,,,34.054397583008,-118.2440032959,anonymous,EN,mh,Minneapolis Park and Recreation Board,Kenilworth Regional Trail,2,June,30,2018,8:00-10:00 AM,Yes,,107,51,0,0,0,0
2018-07-10 09:40:56,2018-07-10 09:41:46,Offline,73.94.152.127,100,0,True,2018-07-10 09:42:01,R_edKSVPLbQZwopZ6,,,,,45.001227,-93.27802,,EN,DM,Minneapolis Park and Recreation Board,Ridgeway Parkway Regional Trail,1,July,8,2018,12:00-2:00 PM,Yes,,1,5,0,0,0,0
2018-07-10 09:40:02,2018-07-10 09:40:53,Offline,73.94.152.127,100,0,True,2018-07-10 09:42:02,R_bd4LnywMEGGQ802,,,,,45.001225,-93.27803,,EN,DM,Minneapolis Park and Recreation Board,Columbia Parkway Regional Trail,3,July,8,2018,10:00-12:00 PM,Yes,,1,5,0,0,0,0
2018-07-10 09:38:35,2018-07-10 09:39:59,Offline,73.94.152.127,100,0,True,2018-07-10 09:42:03,R_0zKRGhzoHkt5NI5,,,,,45.001225,-93.27795,,EN,DM,Minneapolis Park and Recreation Board,Minnehaha Regional Park,1,July,7,2018,10:00-12:00 PM,Yes,,89,27,42,0,0,0
2018-07-10 09:40:35,2018-07-10 09:43:43,Offline,73.94.152.127,100,0,True,2018-07-10 09:55:08,R_mYftcLTMkO8N1Eu,,,,,44.984298706055,-93.265403747559,,EN,AA,Minneapolis Park and Recreation Board,Central Mississippi Riverfront Regional Park,3,July,9,2018,4:00-6:00 PM,Yes,,6,18,0,0,0,0
2018-07-10 09:38:50,2018-07-10 09:40:31,Offline,73.94.152.127,100,0,True,2018-07-10 09:55:10,R_gM34yDjY8Rcg1Mp,,,,,44.984298706055,-93.265403747559,,EN,AA,Minneapolis Park and Recreation Board,St. Anthony Parkway Regional Trail,6,July,9,2018,12:00-2:00 PM,No,7/2/2018,0,0,0,0,0,0
2018-07-11 12:52:13,2018-07-11 12:53:21,Offline,73.94.152.127,100,0,True,2018-07-11 12:59:11,R_dUHih3ePDJvn6df,,,,,44.984298706055,-93.265403747559,,EN,AA,Minneapolis Park and Recreation Board,Minneapolis Chain of Lakes Regional Park,10,July,10,2018,4:00-6:00 PM,Yes,,22,15,3,0,0,0
2018-07-12 09:32:11,2018-07-12 09:32:57,Offline,73.94.152.127,100,0,True,2018-07-12 09:34:25,R_49faJzf3B1NbYOQ,,,,,45.001254,-93.277878,,EN,DM,Minneapolis Park and Recreation Board,Ridgeway Parkway Regional Trail,3,July,11,2018,10:00-12:00 PM,Yes,,0,3,0,0,0,0
2018-07-12 09:30:52,2018-07-12 09:32:09,Offline,73.94.152.127,100,0,True,2018-07-12 09:34:25,R_7btgx78exxLruCG,,,,,45.001252,-93.277898,,EN,DM,Minneapolis Park and Recreation Board,Columbia Parkway Regional Trail,5,July,11,2018,8:00-10:00 AM,Yes,,3,8,0,0,0,0
2018-07-12 09:29:31,2018-07-12 09:30:49,Offline,73.94.152.127,100,0,True,2018-07-12 09:34:26,R_1aepx2rj2KTWrui,,,,,45.001202,-93.27821,,EN,DM,Minneapolis Park and Recreation Board,Victory (Wirth) Memorial Parkway Regional Trail,11,July,10,2018,6:00-8:00 PM,Yes,,7,13,0,0,0,0
2018-07-12 09:16:40,2018-07-12 09:29:28,Offline,73.94.152.127,100,0,True,2018-07-12 09:34:27,R_95PP8dIpNXqRL9E,,,,,45.001202,-93.27821,,EN,DM,Minneapolis Park and Recreation Board,Theodore Wirth Regional Park,8,July,10,2018,4:00-6:00 PM,Yes,,0,0,32,0,0,0
2018-07-12 09:41:23,2018-07-12 09:43:23,Offline,73.94.152.127,100,0,True,2018-07-12 09:43:34,R_9PlwBEUU3eh5fli,,,,,45.001223,-93.278058,,EN,AA,Minneapolis Park and Recreation Board,St. Anthony Parkway Regional Trail,2,July,11,2018,2:00-4:00 PM,Yes,,1,3,0,0,0,0
2018-07-12 14:34:09,2018-07-12 14:35:37,Offline,73.94.152.127,100,0,True,2018-07-12 14:36:06,R_ce33QSiMmYxCv4H,,,,,45.001199,-93.278229,,EN,VDZ,Minneapolis Park and Recreation Board,Minneapolis Chain of Lakes Regional Park,30,July,9,2018,6:00-8:00 PM,Yes,,15,37,7,0,0,0
2018-07-12 14:40:40,2018-07-12 14:41:48,Offline,73.94.152.127,100,0,True,2018-07-12 14:41:55,R_59PLRBPAmZpYmrg,,,,,45.001226,-93.278021,,EN,VDZ,Minneapolis Park and Recreation Board,North Mississippi Regional Park,2,July,12,2018,12:00-2:00 PM,Yes,,3,3,0,0,0,0
2018-07-12 14:39:13,2018-07-12 14:40:15,Offline,73.94.152.127,100,0,True,2018-07-12 14:41:57,R_7mIapgJ1QWUNqZZ,,,,,45.001223,-93.278046,,EN,VDZ,Minneapolis Park and Recreation Board,Shingle Creek Regional Trail,2,July,12,2018,10:00-12:00 PM,Yes,,4,8,0,0,0,0
2018-07-12 14:37:25,2018-07-12 14:39:05,Offline,73.94.152.127,100,0,True,2018-07-12 14:41:57,R_nQDvB06nR1Ift0d,,,,,45.001223,-93.278046,,EN,VDZ,Minneapolis Park and Recreation Board,Northeast Diagonal Regional Trail,5,July,11,2018,4:00-6:00 PM,Yes,,11,0,0,0,0,0
2018-07-12 14:36:10,2018-07-12 14:37:19,Offline,73.94.152.127,100,0,True,2018-07-12 14:41:58,R_f6LblR6ErQibfXe,,,,,45.001252,-93.2779,,EN,VDZ,Minneapolis Park and Recreation Board,Central Mississippi Riverfront Regional Park,4,July,10,2018,12:00-2:00 PM,Yes,,7,16,15,0,0,0
2018-07-16 11:29:20,2018-07-16 11:30:15,Offline,73.94.152.127,100,0,True,2018-07-16 11:32:00,R_mZrDMlEj0TK1MvF,,,,,44.972900390625,-93.287300109863,,EN,Tl,Minneapolis Park and Recreation Board,Mississippi Gorge Regional Park,1,July,30,2018,4:00-6:00 PM,Yes,,4,3,1,0,0,0
2018-07-16 11:26:52,2018-07-16 11:29:16,Offline,73.94.152.127,100,0,True,2018-07-16 11:32:01,R_6dGVfofLJxJVmRv,,,,,44.972900390625,-93.287300109863,,EN,Tl,Minneapolis Park and Recreation Board,Minnehaha Regional Park,6,July,30,2018,2:00-4:00 PM,Yes,,2,3,5,0,0,0
2018-07-16 11:25:37,2018-07-16 11:26:49,Offline,73.94.152.127,100,0,True,2018-07-16 11:32:03,R_gkh6KnMsmU8TeB3,,,,,44.984298706055,-93.265403747559,,EN,Tl,Minneapolis Park and Recreation Board,Minnehaha Regional Park,14,July,25,2018,10:00-12:00 PM,Yes,,7,9,1,0,0,0
2018-07-16 10:37:13,2018-07-16 11:25:34,Offline,73.94.152.127,100,0,True,2018-07-16 11:32:04,R_8k64XOy6fuiICxM,,,,,44.972900390625,-93.287300109863,,EN,Tl,Minneapolis Park and Recreation Board,Mississippi Gorge Regional Park,16,July,25,2018,8:00-10:00 AM,Yes,,16,18,10,0,0,0
